test_labels,y_predict
3.0,6.507540057912912
2.0,1.784967881862892
10.0,3.440066117656185
1.0,1.7058969028590836
2.0,3.081998739540576
6.0,3.0623426415758193
9.0,2.4946844756890054
1.0,4.530362267172533
1.0,5.729211771972529
2.0,-0.5116516989979718
1.0,3.047060706485774
2.0,15.281608159341266
1.0,4.181621801054079
69.0,1.718332675382696
1.0,6.990750284763768
4.0,6.695613826910395
3.0,0.10971557584207381
1.0,4.306262754749285
1.0,1.9522410443224505
2.0,3.2375371088858023
1.0,0.04859277376278893
3.0,2.427278111863684
3.0,2.2565942286072156
1.0,2.5934314746833187
1.0,22.787587698943618
2.0,2.2141598162199347
1.0,3.131487581509508
18.0,40.433822473757715
23.75,23.84852910037175
1.0,3.5682262851468707
0.0,2.7234074208175416
15.0,6.231976187538394
1.0,1.6656633777424144
1.0,1.2886216505911867
2.0,6.876767895085959
0.0,0.45603504139399187
1.0,7.876673072899543
1.0,13.817908902897416
2.0,2.7273317266872006
1.5,4.476386716622995
1.0,1.079176508057192
1.25,0.054675606805317675
1.0,1.0628728163112704
1.0,-0.6176036851292647
0.0,6.564550064743886
2.0,-0.9762706454467331
0.0,-1.2016067687701903
8.0,0.9966543825976127
2.0,1.7926406962267374
1.0,3.3983178339625946
1.5,3.727865047531312
1.0,-10.359063132728929
12.0,4.891477224224664
1.0,6.511116679587007
1.0,4.7690599973565035
0.0,1.3182530174363576
5.0,9.018868093269317
1.0,0.9149704333227212
1.0,0.6654531274774017
2.0,-2.9822933522440875
4.0,4.356674450094906
1.0,1.9577302604686047
2.3333333333333335,2.3783410815000536
1.0,3.006325451722097
1.0,1.5374306872807815
1.0,3.9834742696623326
3.0,-1.9577286164249164
0.0,5.391195404416953
1.0,-1.5884203501483414
1.3333333333333333,4.058400289887385
1.0,2.008336010483632
1.0,3.857821911671745
1.0,1.9418457195139345
2.0,19.61892486300705
2.0,1.3366193159015518
1.0,2.1155432275466275
1.0,5.243830616026456
1.0,2.7771103210200976
11.0,17.48421081270455
1.0,-0.03290861465143458
1.0,0.9298195230316071
1.0,0.463854076576546
0.5,0.07944955205485105
4.0,0.28422445859382306
2.0,-0.18217246720075705
1.0,2.111302153618219
1.5,9.401750492725586
1.0,-4.588502964574819
1.0,3.8288383707260776
1.0,7.49013845791753
2.0,2.215934058349148
1.5,0.6689667703800436
6.0,19.721683459548657
3.0,-7.1222691600478605
2.0,1.7150073641556327
2.5,7.684432030458599
9.0,13.22361616843866
1.0,3.521955065942073
1.0,1.2574176429265467
12.0,6.056496129088562
1.0,4.934787987955783
1.0,-0.0016904073817670257
2.0,4.734558104999493
2.0,3.675120259789158
3.0,22.24072571344739
2.0,13.452179270866933
1.0,7.426846294005194
1.0,-1.3313081601590429
1.0,-1.1301943630481532
12.0,8.982662410324417
1.0,4.723835901112902
4.0,8.38114119819393
1.0,0.5081080053795067
3.0,3.3315445348980095
1.0,2.1655634586458175
14.0,8.138989622941512
2.25,3.819987210629662
0.0,1.6542562552585265
1.0,3.265770880427664
1.0,1.4514566739982482
1.0,-2.704750814313985
1.5,-0.2484527047004167
1.0,4.352732433616398
4.0,4.307484960449727
1.0,0.8346854892956148
1.0,0.7719368584156696
3.0,4.1932959952665865
2.0,3.5762496093489404
1.0,-1.074908406352918
0.0,3.1286307146288412
5.0,3.7307404584582717
11.0,12.2669108578274
2.0,2.63909905858071
1.0,1.0987690985872542
3.0,2.559947808595895
1.0,2.1391119716940166
1.0,0.36748760873356506
3.0,2.5963215197863274
6.0,3.3552438820872474
1.0,25.713808399629276
1.0,2.4924591531307407
1.0,2.295260755038655
3.0,5.7849064452324495
2.0,1.4889067482182239
1.0,0.713397862955545
1.0,5.36950194134703
1.0,0.35013450113363603
0.0,12.129126817259545
1.0,-0.5509250065686764
1.5,0.46865714400515474
2.0,19.435204246145055
5.666666666666667,3.6688878061552037
1.0,27.26152540790909
1.0,0.4256053615006936
1.0,1.1974778520604614
1.0,0.7334115440547815
2.0,8.336881084172417
1.0,2.740901837821345
1.0,6.031669034831587
1.0,0.8246610400241613
1.0,6.273219605061327
1.0,0.27375972477150584
6.0,26.65356902798527
4.0,5.116596055922104
1.0,5.119538785954498
1.0,4.884660828469961
1.3333333333333333,1.558563471788237
13.0,3.533476950613149
11.0,1.9665143513164125
2.0,2.4650870642276
2.0,0.8621471883266307
1.0,7.8074252313704475
2.0,-0.8177527805472625
3.0,1.4502176073058866
1.0,3.919506041845675
4.0,0.885226057180072
2.0,0.3524790764595454
3.0,3.371275388921133
1.0,1.3553872077355704
1.0,0.09338220016250742
1.0,0.9210615428663299
1.0,2.1911582081116343
2.5,6.881197151846103
1.0,1.363923182004176
1.0,-1.1835774689557559
1.0,0.9730706806569471
3.0,11.262573818529
1.0,-3.9503560578029755
1.0,-1.2162177923067645
1.0,-0.06572165212009348
1.0,1.400491805511755
1.0,17.458867132908452
2.0,2.387559167253308
1.0,1.4606932908363846
3.0,9.649873676620025
9.0,32.92788950352723
6.0,3.3734899415680397
2.0,5.753573779723564
3.0,14.401331553412302
1.0,2.467061923919516
1.0,-0.6887315029673843
2.0,1.86759133898644
69.0,22.812080413451334
1.0,6.0130276614186835
1.0,2.801053031963574
1.0,0.23492467856972157
1.0,11.628006557932158
1.0,-2.288443772046483
18.0,7.330479149046246
1.0,4.533833898275731
18.0,3.628044647193977
1.0,3.0327394094920477
2.0,5.603116692516241
2.0,1.7131561864099325
1.0,4.321387208470785
1.0,25.520947904521208
1.0,12.490253129987135
1.0,1.5164892265569314
0.0,2.5233382353888736
1.0,1.592861834801105
28.0,27.47009571556304
6.0,2.4553485019608456
2.0,15.310352794857483
2.0,3.020778662189307
1.0,1.9440339821251174
1.0,2.367346217668365
1.0,-4.020536943099716
0.5,-1.7392399564673082
5.0,2.3017365116541235
0.0,0.48662974027609684
3.0,12.233150860480459
1.0,2.220895138509763
12.0,2.3965142434069606
1.0,-7.027264666624223
1.0,1.2758104712548073
21.0,20.396080006465606
1.0,1.2123291580585345
2.0,3.498174231923821
1.0,1.7103981493215945
12.0,19.167237459943447
0.0,1.1743533974887395
0.0,1.5961055861899087
1.0,1.0166444395631333
1.0,10.755819305662035
1.0,-0.3750053855278856
1.0,-0.528879396093561
4.0,4.305456494506555
3.0,4.009030206128964
9.0,7.092169424199071
4.75,1.489361009630777
0.0,3.04316730249495
1.0,4.305347808699826
1.0,14.33097492177256
1.0,3.1340309725662294
6.0,3.2132163350005016
2.0,1.3856992482593855
3.0,4.12763863443029
1.0,-2.026108364277617
2.0,15.87550829719112
1.0,2.1208850714321152
2.0,6.297224483180749
7.0,4.503112494003976
2.0,10.201134695368747
1.0,1.6784906459172053
1.0,1.6200720423450568
1.0,-0.1376762004637961
3.0,3.712939323745542
7.5,5.549770418878617
1.0,13.156966382688537
1.0,1.3706808509323278
1.0,3.0078162569443303
2.0,4.63479143407218
1.0,2.8524005402432833
6.5,13.25197979880365
1.0,2.615388706850053
3.0,18.433592318523676
2.0,2.0616421901578987
1.0,-2.3603052574275396
1.0,5.41311990431117
1.0,1.441013211901386
3.0,7.2579655261095875
0.0,0.883270172077453
1.0,1.6305243294668688
3.0,4.51897708344229
1.0,0.7393412684600663
2.0,0.5856132167266072
2.0,4.5729099589164806
0.0,0.5827381442050042
1.0,10.385000896619477
0.0,0.07758187452620444
9.0,15.724028051278026
1.0,2.1086570051723483
1.0,2.382466882472003
0.0,-2.696195129882744
1.0,-0.6924170328228489
6.0,1.972126777705958
1.0,17.03484403445168
4.0,1.5139667638601537
2.0,4.078090000919054
12.0,3.9661156443276875
1.0,23.21956660556999
4.0,3.9495822244408916
1.0,2.1224332364211653
1.0,-0.4326555360701215
1.0,3.024781473987939
1.0,0.7469455022574227
1.0,2.6278989173777734
0.0,-4.229753573167847
1.0,-0.7972580713924984
9.0,7.8284441939959555
1.0,13.56638776820731
3.0,-0.02049576899878305
15.0,3.2920062630932994
1.0,-1.0439531962062207
2.0,1.5394930163224545
1.0,0.673232061642576
1.0,8.842548734204131
1.0,2.498728031855984
5.0,-0.1191154449062036
4.0,2.2023200943295365
1.0,1.1435711721453896
2.0,1.4355937458396895
1.0,-1.09883775580156
3.0,1.6650837430284335
0.0,-2.417839116200864
6.0,3.1754604991219995
3.0,3.871368307407694
1.0,-0.7124783608830983
0.0,13.046786042894489
2.0,-6.047372032930127
1.0,0.10009408196601696
4.0,4.582998400051848
12.0,4.382371059792706
0.0,3.573905770739741
1.0,4.062265757358975
1.0,-1.4446376049930152
1.0,3.676417960195304
0.0,9.708656224441599
0.0,1.2648406477703704
0.0,3.439785030774555
4.0,1.675543888831569
0.0,-2.248248585304484
1.0,1.8464574403894662
3.0,3.184343934088515
1.0,1.4974586696481564
1.3333333333333333,3.1559979015454727
1.0,1.817344483700774
1.8,4.100410851855889
2.0,4.67501529056638
2.0,6.454281940024592
30.0,8.94507999922955
6.0,3.85060183931121
2.0,-0.5686973923231917
1.5,1.9476567509756435
1.0,-3.3540348504726745
1.0,2.9894768104676515
1.0,3.0251723168566738
1.0,3.322245456795273
10.333333333333334,1.7812073156832486
0.0,-0.5122499702583646
3.0,-2.771173040559027
4.0,5.580796780701098
3.0,3.214358615224235
